w,d,ts
0.033516026509388425,797.9797979797979,118.66539227850507
0.03678379771828634,797.9797979797979,108.12348588400833
0.040370172585965536,797.9797979797979,98.51809339888727
0.04430621457583882,797.9797979797979,89.76601750857328
0.04862601580065353,797.9797979797979,81.79145191862291
0.0533669923120631,797.9797979797979,74.52532475685997
0.05857020818056667,797.9797979797979,67.90470030586243
0.06428073117284322,797.9797979797979,61.872233883885905
0.07054802310718646,797.9797979797979,56.37567515266363
0.0774263682681127,797.9797979797979,51.36741554997251
0.08497534359086446,797.9797979797979,46.80407592704258
0.093260334688322,797.9797979797979,42.646130819122746
0.10235310218990264,797.9797979797979,38.85756609481359
0.11233240329780277,797.9797979797979,35.40556701889014
0.12328467394420665,797.9797979797979,32.2602340267636
0.13530477745798075,797.9797979797979,29.39432374875661
0.1484968262254465,797.9797979797979,26.783013041068067
0.16297508346206444,797.9797979797979,24.40368397957667
0.1788649529057435,797.9797979797979,22.235727954202485
0.19630406500402714,797.9797979797979,20.260367166985358
0.21544346900318845,797.9797979797979,18.460491987782145
0.23644894126454083,797.9797979797979,16.82051275883549
0.25950242113997374,797.9797979797979,15.326224764616292
0.2848035868435802,797.9797979797979,13.964685197373248
0.3125715849688237,797.9797979797979,12.724101052723784
0.3430469286314919,797.9797979797979,11.593726984291804
0.37649358067924693,797.9797979797979,10.563772232657838
0.41320124001153385,797.9797979797979,9.625315822484787
0.4534878508128584,797.9797979797979,8.770229293297268
0.49770235643321115,797.9797979797979,7.991106294645539
0.5462277217684343,797.9797979797979,7.281198435841065
0.5994842503189411,797.9797979797979,6.634356834624732
0.6579332246575682,797.9797979797979,6.044978858490304
0.7220809018385468,797.9797979797979,5.507959597361888
0.7924828983539177,797.9797979797979,5.01864764730502
0.8697490026177834,797.9797979797979,4.572804822290958
0.9545484566618342,797.9797979797979,4.166569445056829
1.047615752789665,797.9797979797979,3.796422899104565
1.149756995397737,797.9797979797979,3.4591591521280685
1.261856883066021,797.9797979797979,3.151856986895132
1.384886371393873,797.9797979797979,2.8718546990612306
1.5199110829529348,797.9797979797979,2.616727042759848
1.668100537200059,797.9797979797979,2.3842642242829983
1.8307382802953698,797.9797979797979,2.172452761905254
2.0092330025650478,797.9797979797979,1.9794580460682998
2.2051307399030455,797.9797979797979,1.8036084488705733
2.4201282647943834,797.9797979797979,1.643380845226093
2.656087782946687,797.9797979797979,1.49738742028361
2.9150530628251787,797.9797979797979,1.3643636488382749
3.1992671377973845,797.9797979797979,1.2431573426192692
3.5111917342151346,797.9797979797979,1.13271867058618
3.8535285937105312,797.9797979797979,1.0320910657947773
4.229242874389499,797.9797979797979,0.9404029400717425
4.641588833612782,797.9797979797979,0.8568601347348777
5.09413801481638,797.9797979797979,0.7807390419705208
5.590810182512229,797.9797979797979,0.7113803372888259
6.135907273413176,797.9797979797979,0.6481832687704532
6.7341506577508286,797.9797979797979,0.5906004536408328
7.390722033525782,797.9797979797979,0.5381331371024396
8.111308307896872,797.9797979797979,0.49032687235933364
8.902150854450392,797.9797979797979,0.4467675844164178
9.770099572992256,797.9797979797979,0.40707798355992286
10.722672220103242,797.9797979797979,0.370914297454395
11.768119524349991,797.9797979797979,0.3379632935511869
12.91549665014884,797.9797979797979,0.30793956601796796
14.174741629268063,797.9797979797979,0.28058306368993907
15.556761439304722,797.9797979797979,0.25565683763105285
17.07352647470692,797.9797979797979,0.23294498879568015
18.73817422860385,797.9797979797979,0.21225079801436372
20.565123083486537,797.9797979797979,0.19339502210647952
22.570197196339215,797.9797979797979,0.17621434136155595
24.770763559917114,797.9797979797979,0.16055994494207104
27.185882427329428,797.9797979797979,0.1462962419551686
29.8364724028334,797.9797979797979,0.1332996870292099
32.745491628777316,797.9797979797979,0.12145771022286697
35.938136638046295,797.9797979797979,0.11066774199814393
39.4420605943766,797.9797979797979,0.10083632481210665
43.287612810830616,797.9797979797979,0.09187830363235583
47.50810162102798,797.9797979797979,0.08371608836487313
52.140082879996896,797.9797979797979,0.07627898180574559
57.2236765935022,797.9797979797979,0.0707219105816978
62.802914418342596,797.9797979797979,0.0644391709633729
68.92612104349702,797.9797979797979,0.058714572616784096
75.64633275546291,797.9797979797979,0.05349853180965205
83.02175681319753,797.9797979797979,0.0487458696918147
91.11627561154896,797.9797979797979,0.044275759711847225
100.0,797.9797979797979,0.04030805975708953
0.01,808.0808080808081,397.7192433353352
0.010974987654930561,808.0808080808081,362.38696191759095
0.012045035402587823,808.0808080808081,330.19350300115093
0.013219411484660286,808.0808080808081,300.8600222459569
0.014508287784959394,808.0808080808081,274.1324470745935
0.015922827933410922,808.0808080808081,249.77927601716996
0.01747528400007684,808.0808080808081,227.58957355633618
0.019179102616724886,808.0808080808081,207.3711431047401
0.02104904144512021,808.0808080808081,188.94886229013443
0.023101297000831605,808.0808080808081,172.16316612916498
0.025353644939701114,808.0808080808081,156.86866495181886
0.027825594022071243,808.0808080808081,142.9328851056565
0.030538555088334154,808.0808080808081,130.23512153240856
0.033516026509388425,808.0808080808081,118.66539227850504
0.03678379771828634,808.0808080808081,108.12348588400833
0.040370172585965536,808.0808080808081,98.51809339888727
0.04430621457583882,808.0808080808081,89.76601750857327
0.04862601580065353,808.0808080808081,81.79145191862291
0.0533669923120631,808.0808080808081,74.52532475685997
0.05857020818056667,808.0808080808081,67.90470030586242
0.06428073117284322,808.0808080808081,61.872233883885905
0.07054802310718646,808.0808080808081,56.37567515266364
0.0774263682681127,808.0808080808081,51.367415549972534
0.08497534359086446,808.0808080808081,46.80407592704259
0.093260334688322,808.0808080808081,42.646130819122746
0.10235310218990264,808.0808080808081,38.85756609481359
0.11233240329780277,808.0808080808081,35.40556701889014
0.12328467394420665,808.0808080808081,32.2602340267636
0.13530477745798075,808.0808080808081,29.3943237487566
0.1484968262254465,808.0808080808081,26.783013041068067
0.16297508346206444,808.0808080808081,24.40368397957667
0.1788649529057435,808.0808080808081,22.235727954202485
0.19630406500402714,808.0808080808081,20.260367166985358
0.21544346900318845,808.0808080808081,18.46049198778214
0.23644894126454083,808.0808080808081,16.820512758835488
0.25950242113997374,808.0808080808081,15.326224764616292
0.2848035868435802,808.0808080808081,13.964685197373248
0.3125715849688237,808.0808080808081,12.724101052723787
0.3430469286314919,808.0808080808081,11.593726984291802
0.37649358067924693,808.0808080808081,10.563772232657836
0.41320124001153385,808.0808080808081,9.62531582248479
0.4534878508128584,808.0808080808081,8.770229293297268
0.49770235643321115,808.0808080808081,7.991106294645539
0.5462277217684343,808.0808080808081,7.281198435841065
0.5994842503189411,808.0808080808081,6.634356834624732
0.6579332246575682,808.0808080808081,6.044978858490304
0.7220809018385468,808.0808080808081,5.507959597361888
0.7924828983539177,808.0808080808081,5.018647647305019
0.8697490026177834,808.0808080808081,4.572804822290957
0.9545484566618342,808.0808080808081,4.166569445056829
1.047615752789665,808.0808080808081,3.796422899104566
1.149756995397737,808.0808080808081,3.4591591521280685
1.261856883066021,808.0808080808081,3.151856986895132
1.384886371393873,808.0808080808081,2.8718546990612306
1.5199110829529348,808.0808080808081,2.616727042759848
1.668100537200059,808.0808080808081,2.3842642242829983
1.8307382802953698,808.0808080808081,2.172452761905254
2.0092330025650478,808.0808080808081,1.9794580460682993
2.2051307399030455,808.0808080808081,1.8036084488705733
2.4201282647943834,808.0808080808081,1.643380845226093
2.656087782946687,808.0808080808081,1.4973874202836097
2.9150530628251787,808.0808080808081,1.3643636488382749
3.1992671377973845,808.0808080808081,1.243157342619269
3.5111917342151346,808.0808080808081,1.1327186705861803
3.8535285937105312,808.0808080808081,1.0320910657947775
4.229242874389499,808.0808080808081,0.9404029400717425
4.641588833612782,808.0808080808081,0.8568601347348777
5.09413801481638,808.0808080808081,0.7807390419705208
5.590810182512229,808.0808080808081,0.7113803372888258
6.135907273413176,808.0808080808081,0.6481832687704532
6.7341506577508286,808.0808080808081,0.5906004536408327
7.390722033525782,808.0808080808081,0.5381331371024396
8.111308307896872,808.0808080808081,0.49032687235933364
8.902150854450392,808.0808080808081,0.4467675844164178
9.770099572992256,808.0808080808081,0.40707798355992286
10.722672220103242,808.0808080808081,0.370914297454395
11.768119524349991,808.0808080808081,0.3379632935511869
12.91549665014884,808.0808080808081,0.30793956601796785
14.174741629268063,808.0808080808081,0.280583063689939
15.556761439304722,808.0808080808081,0.2556568376310529
17.07352647470692,808.0808080808081,0.23294498879568015
18.73817422860385,808.0808080808081,0.21225079801436372
20.565123083486537,808.0808080808081,0.19339502210647952
22.570197196339215,808.0808080808081,0.17621434136155595
24.770763559917114,808.0808080808081,0.16055994494207104
27.185882427329428,808.0808080808081,0.1462962419551686
29.8364724028334,808.0808080808081,0.1332996870292099
32.745491628777316,808.0808080808081,0.12145771022286696
35.938136638046295,808.0808080808081,0.11066774199814393
39.4420605943766,808.0808080808081,0.10083632481210666
43.287612810830616,808.0808080808081,0.09187830363235584
47.50810162102798,808.0808080808081,0.08371608836487315
52.140082879996896,808.0808080808081,0.07627898180574559
57.2236765935022,808.0808080808081,0.07072191058169781
62.802914418342596,808.0808080808081,0.0644391709633729
68.92612104349702,808.0808080808081,0.058714572616784096
75.64633275546291,808.0808080808081,0.053498531809652056
83.02175681319753,808.0808080808081,0.0487458696918147
91.11627561154896,808.0808080808081,0.0441983974212789
100.0,808.0808080808081,0.04038380009251095
0.01,818.1818181818181,397.7192433353352
0.010974987654930561,818.1818181818181,362.38696191759095
0.012045035402587823,818.1818181818181,330.193503001151
0.013219411484660286,818.1818181818181,300.86002224595694
0.014508287784959394,818.1818181818181,274.1324470745935
0.015922827933410922,818.1818181818181,249.77927601717002
0.01747528400007684,818.1818181818181,227.5895735563361
0.019179102616724886,818.1818181818181,207.3711431047401
0.02104904144512021,818.1818181818181,188.94886229013443
0.023101297000831605,818.1818181818181,172.16316612916495
0.025353644939701114,818.1818181818181,156.86866495181886
0.027825594022071243,818.1818181818181,142.9328851056565
0.030538555088334154,818.1818181818181,130.23512153240853
0.033516026509388425,818.1818181818181,118.66539227850504
0.03678379771828634,818.1818181818181,108.12348588400833
0.040370172585965536,818.1818181818181,98.51809339888727
0.04430621457583882,818.1818181818181,89.76601750857327
0.04862601580065353,818.1818181818181,81.79145191862293
0.0533669923120631,818.1818181818181,74.52532475685997
0.05857020818056667,818.1818181818181,67.90470030586243
0.06428073117284322,818.1818181818181,61.872233883885905
0.07054802310718646,818.1818181818181,56.37567515266363
0.0774263682681127,818.1818181818181,51.367415549972534
0.08497534359086446,818.1818181818181,46.80407592704258
0.093260334688322,818.1818181818181,42.646130819122746
0.10235310218990264,818.1818181818181,38.85756609481359
0.11233240329780277,818.1818181818181,35.40556701889013
0.12328467394420665,818.1818181818181,32.260234026763605
0.13530477745798075,818.1818181818181,29.3943237487566
